student_id,study_hours_per_week,attendance_rate,previous_grades,participation_in_extracurricular_activities,parent_education_level,passed,performance
S07561,2.3,119.1,55.1,Yes,Bachelor,Yes,Low
S07562,4.4,77.3,59.5,Yes,Master,Yes,Low
S07563,14.9,77.7,51.1,No,Associate,No,Low
S07564,14.4,53.0,65.8,No,Associate,Yes,Medium
S07565,11.8,33.6,67.3,No,Associate,No,Medium
S07566,1.4,67.8,60.0,Yes,Bachelor,Yes,Medium
S07567,8.2,104.6,65.2,No,Doctorate,Yes,Low
S07568,10.0,101.9,73.6,No,Doctorate,No,Medium
S07569,15.9,73.7,54.0,Yes,Bachelor,No,Low
S07570,7.1,83.6,73.6,No,High School,Yes,Medium
S07571,4.6,50.6,47.7,No,Bachelor,Yes,Low
S07572,10.1,77.2,51.1,Yes,Master,No,Low
S07573,6.8,64.5,86.5,Yes,Bachelor,Yes,High
S07574,17.4,76.1,61.6,No,Doctorate,Yes,Medium
S07575,6.3,69.5,62.0,No,Master,No,Medium
S07576,3.0,69.1,90.0,Yes,High School,No,High
S07577,-0.8,75.3,67.6,Yes,Doctorate,Yes,Medium
S07578,9.8,114.3,61.1,No,Doctorate,Yes,Medium
S07579,7.2,71.6,51.5,No,Doctorate,Yes,Low
S07580,2.9,103.4,72.0,Yes,Bachelor,Yes,Medium
S07581,15.9,50.2,86.7,No,High School,No,High
S07582,13.3,75.3,64.0,Yes,Doctorate,Yes,Medium
S07583,9.9,49.1,84.3,Yes,Doctorate,Yes,High
S07584,16.8,68.8,62.8,No,Associate,Yes,Medium
S07585,13.3,89.3,53.7,Yes,Doctorate,No,Low
S07586,5.9,97.4,57.7,Yes,Associate,Yes,Low
S07587,4.8,59.4,53.8,No,Doctorate,Yes,Low
S07588,14.1,75.3,85.7,Yes,Doctorate,Yes,High
S07589,12.0,99.6,82.0,Yes,Bachelor,Yes,High
S07590,10.8,96.8,70.8,Yes,Associate,No,Medium
S07591,5.8,80.2,29.4,Yes,Associate,Yes,Low
S07592,13.0,63.2,87.2,No,Master,Yes,High
S07593,10.0,61.2,59.3,No,Bachelor,Yes,Low
S07594,9.5,58.1,55.7,Yes,Associate,No,Low
S07595,17.2,74.4,65.2,No,Doctorate,Yes,Low
S07596,6.7,58.5,65.6,No,Master,No,Medium
S07597,2.1,88.6,71.5,No,Bachelor,No,Medium
S07598,4.7,79.6,81.3,Yes,Bachelor,No,High
S07599,15.0,78.7,72.9,No,Associate,Yes,Medium
S07600,11.3,38.2,65.4,No,Bachelor,No,Medium
S07601,9.4,75.6,59.4,No,Doctorate,No,Low
S07602,7.5,65.8,51.8,No,Doctorate,No,Low
S07603,12.4,118.3,70.7,No,Master,No,Medium
S07604,5.8,75.3,72.9,Yes,Associate,No,Medium
S07605,11.5,70.9,53.5,Yes,High School,Yes,Low
S07606,6.3,82.7,49.2,No,Bachelor,Yes,Low
S07607,5.5,55.5,76.8,Yes,Bachelor,No,Medium
S07608,6.8,113.6,58.7,Yes,Associate,Yes,Low
S07609,8.1,114.0,47.5,No,Master,No,Low
S07610,9.8,57.8,50.8,Yes,Doctorate,Yes,Low
S07611,11.2,63.2,72.7,Yes,Master,Yes,Medium
S07612,-8.4,117.9,88.6,No,Doctorate,Yes,High
S07613,6.0,150.0,80.2,Yes,Doctorate,Yes,High
S07614,8.0,67.6,36.8,Yes,Master,Yes,Low
S07615,17.5,83.6,63.6,Yes,Bachelor,No,Medium
S07616,4.6,47.3,77.2,Yes,High School,No,Medium
S07617,10.8,118.9,42.9,No,High School,No,Low
S07618,17.5,76.5,89.3,Yes,Master,Yes,High
S07619,3.4,86.7,38.0,Yes,High School,No,Low
S07620,12.0,56.3,74.1,No,Bachelor,Yes,Medium
S07621,6.0,52.3,59.7,Yes,High School,No,Low
S07622,7.5,84.0,68.3,No,Associate,No,Medium
S07623,6.0,113.3,66.3,Yes,Master,Yes,Medium
S07624,6.3,64.2,65.2,Yes,Doctorate,No,Low
S07625,23.6,55.4,73.0,No,Master,Yes,Medium
S07626,14.2,81.1,61.6,Yes,Doctorate,No,Medium
S07627,15.5,107.7,73.7,No,Doctorate,Yes,Medium
S07628,12.5,62.2,55.2,Yes,Bachelor,Yes,Low
S07629,2.0,70.0,61.3,No,Associate,Yes,Medium
S07630,12.0,91.7,73.3,Yes,High School,No,Medium
S07631,15.4,93.9,54.2,Yes,Master,Yes,Low
S07632,5.7,69.3,82.6,Yes,High School,No,High
S07633,14.8,75.3,65.2,No,Bachelor,No,Low
S07634,13.5,85.6,94.7,Yes,Bachelor,No,High
S07635,19.3,75.3,62.5,No,Bachelor,No,Medium
S07636,7.9,93.0,69.1,No,Bachelor,Yes,Medium
S07637,4.5,90.3,61.6,No,Associate,Yes,Medium
S07638,8.2,54.1,65.1,No,Associate,No,Medium
S07639,10.0,104.7,73.3,No,Associate,Yes,Medium
S07640,0.9,81.9,65.2,No,High School,No,Low
S07641,10.0,75.3,86.5,Yes,Doctorate,Yes,High
S07642,10.4,75.3,76.7,Yes,High School,Yes,Medium
S07643,7.8,80.0,49.0,Yes,Bachelor,Yes,Low
S07644,10.0,83.0,59.5,Yes,Bachelor,Yes,Low
S07645,14.7,85.9,73.8,No,High School,No,Medium
S07646,7.2,105.6,53.1,No,Doctorate,No,Low
S07647,0.6,84.3,64.8,Yes,Bachelor,Yes,Medium
S07648,20.2,74.4,67.4,No,Master,Yes,Medium
S07649,5.0,95.2,92.3,Yes,Master,Yes,High
S07650,4.7,83.6,62.6,Yes,Doctorate,No,Medium
S07651,15.5,134.1,41.4,Yes,Bachelor,No,Low
S07652,8.1,80.8,76.6,No,High School,Yes,Medium
S07653,9.7,99.8,80.7,Yes,High School,Yes,High
S07654,12.4,92.6,99.2,No,Doctorate,Yes,High
S07655,15.4,34.0,65.2,Yes,Doctorate,Yes,Low
S07656,8.3,60.3,44.4,No,Master,No,Low
S07657,17.6,75.3,70.3,No,High School,No,Medium
S07658,-0.7,45.0,72.9,No,Doctorate,No,Medium
S07659,13.8,67.1,65.2,Yes,Master,No,Low
S07660,5.8,47.6,58.9,No,Doctorate,Yes,Low
S07661,16.9,52.8,71.4,Yes,Doctorate,No,Medium
S07662,10.7,79.8,66.6,No,Bachelor,Yes,Medium
S07663,6.6,113.4,56.6,Yes,Bachelor,Yes,Low
S07664,13.3,47.8,48.5,Yes,Master,No,Low
S07665,14.5,50.7,60.1,No,Bachelor,No,Medium
S07666,13.2,64.3,64.0,No,Doctorate,Yes,Medium
S07667,4.9,72.1,75.3,No,Associate,Yes,Medium
S07668,7.6,44.2,64.5,No,High School,Yes,Medium
S07669,10.0,61.0,57.3,Yes,High School,Yes,Low
S07670,9.8,75.3,73.1,No,Associate,Yes,Medium
S07671,13.7,81.4,63.9,Yes,Bachelor,Yes,Medium
S07672,-0.1,83.5,54.6,No,Bachelor,Yes,Low
S07673,11.7,71.9,70.1,Yes,Doctorate,Yes,Medium
S07674,8.6,75.3,75.0,No,High School,Yes,Medium
S07675,5.8,60.8,63.7,No,High School,Yes,Medium
S07676,6.3,76.0,89.7,Yes,High School,No,High
S07677,8.9,55.5,83.5,No,High School,No,High
S07678,-8.0,105.9,72.8,No,High School,No,Medium
S07679,6.5,45.0,59.5,No,Master,Yes,Low
S07680,5.6,61.9,37.7,No,Bachelor,No,Low
S07681,12.7,92.4,46.8,No,High School,Yes,Low
S07682,6.0,67.0,78.4,No,High School,No,Medium
S07683,8.9,88.4,51.1,Yes,High School,Yes,Low
S07684,17.7,109.3,71.2,No,Bachelor,No,Medium
S07685,15.0,91.7,51.6,Yes,Bachelor,No,Low
S07686,10.0,51.0,62.3,Yes,High School,No,Medium
S07687,7.5,51.9,57.8,No,Doctorate,Yes,Low
S07688,12.7,71.3,77.5,Yes,Bachelor,Yes,Medium
S07689,8.8,83.9,78.6,Yes,Associate,No,Medium
S07690,9.0,99.1,40.7,Yes,Doctorate,No,Low
S07691,12.0,59.3,85.2,No,Bachelor,Yes,High
S07692,7.0,65.3,61.1,Yes,Master,No,Medium
S07693,17.5,70.0,81.3,No,Doctorate,Yes,High
S07694,9.2,69.6,200.0,No,Associate,Yes,High
S07695,13.1,75.3,56.5,Yes,Doctorate,Yes,Low
S07696,10.0,72.9,65.2,Yes,Master,Yes,Low
S07697,15.2,78.1,38.2,No,Doctorate,No,Low
S07698,3.0,93.2,49.5,Yes,Associate,Yes,Low
S07699,12.2,106.8,58.7,No,Master,No,Low
S07700,14.3,74.3,49.5,Yes,Master,No,Low
S07701,14.5,100.2,43.3,Yes,Associate,Yes,Low
S07702,4.4,111.6,80.4,Yes,Associate,Yes,High
S07703,6.7,72.8,58.3,Yes,Associate,Yes,Low
S07704,15.0,75.3,65.2,No,Doctorate,No,Low
S07705,6.2,118.7,75.1,Yes,Master,No,Medium
S07706,8.5,97.4,81.4,No,High School,No,High
S07707,17.9,75.2,88.3,Yes,Associate,No,High
S07708,9.8,88.0,51.9,Yes,Associate,No,Low
S07709,6.4,54.1,88.2,No,Bachelor,No,High
S07710,5.6,97.2,67.4,No,Master,Yes,Medium
S07711,11.7,39.0,67.5,No,Associate,No,Medium
S07712,3.3,96.4,60.8,No,High School,Yes,Medium
S07713,8.8,75.3,69.6,No,Doctorate,Yes,Medium
S07714,11.7,41.9,88.2,No,Doctorate,No,High
S07715,16.5,35.0,74.9,Yes,Bachelor,Yes,Medium
S07716,13.3,65.5,81.5,No,Bachelor,Yes,High
S07717,6.4,89.2,51.9,No,Associate,Yes,Low
S07718,15.9,47.2,58.5,No,Associate,No,Low
S07719,8.5,50.3,66.2,Yes,High School,Yes,Medium
S07720,3.8,65.1,72.6,No,Bachelor,Yes,Medium
S07721,9.1,91.2,70.2,No,Associate,Yes,Medium
S07722,17.2,93.7,92.0,Yes,Associate,No,High
S07723,10.8,77.8,65.2,No,Bachelor,No,Low
S07724,10.1,94.7,72.0,Yes,Master,No,Medium
S07725,18.2,88.8,72.6,No,Doctorate,No,Medium
S07726,2.8,66.7,59.0,No,Bachelor,Yes,Low
S07727,3.6,93.2,64.0,Yes,Doctorate,Yes,Medium
S07728,1.9,49.3,55.1,Yes,Doctorate,No,Low
S07729,11.9,84.7,69.4,No,Master,No,Medium
S07730,10.8,51.7,45.2,Yes,Doctorate,No,Low
S07731,17.7,77.9,90.4,Yes,Associate,No,High
S07732,11.2,99.4,61.3,No,Master,Yes,Medium
S07733,8.0,79.3,54.3,Yes,Associate,Yes,Low
S07734,10.0,74.7,38.9,No,High School,Yes,Low
S07735,10.6,79.5,59.7,Yes,Associate,No,Low
S07736,10.0,88.3,61.4,Yes,Master,No,Medium
S07737,23.6,117.7,69.6,Yes,Master,Yes,Medium
S07738,12.6,88.0,61.9,No,Associate,Yes,Medium
S07739,11.1,64.9,108.4,No,Doctorate,Yes,High
S07740,13.1,70.8,45.9,Yes,Doctorate,No,Low
S07741,-1.0,57.0,74.2,Yes,Bachelor,No,Medium
S07742,9.3,50.2,71.1,Yes,Doctorate,Yes,Medium
S07743,6.8,26.4,44.8,No,Master,Yes,Low
S07744,13.0,65.8,60.1,No,Bachelor,Yes,Medium
S07745,10.0,46.9,100.2,No,Doctorate,Yes,High
S07746,6.0,76.9,57.2,Yes,High School,No,Low
S07747,-1.0,64.8,95.3,No,Master,No,High
S07748,11.5,53.3,63.3,No,Doctorate,No,Medium
S07749,13.6,32.9,65.5,Yes,High School,No,Medium
S07750,10.0,68.0,59.4,No,Doctorate,No,Low
S07751,10.1,40.0,50.1,Yes,Bachelor,Yes,Low
S07752,11.6,89.1,46.8,No,Bachelor,Yes,Low
S07753,14.1,80.1,55.9,No,Master,No,Low
S07754,6.4,70.5,76.3,No,Associate,Yes,Medium
S07755,10.0,104.0,73.1,Yes,Associate,No,Medium
S07756,10.6,75.2,59.4,Yes,Bachelor,No,Low
S07757,5.2,82.7,93.2,No,Doctorate,Yes,High
S07758,21.6,88.7,52.4,Yes,Master,Yes,Low
S07759,3.0,64.7,71.9,Yes,Bachelor,Yes,Medium
S07760,3.5,64.8,45.4,No,High School,Yes,Low
S07761,16.6,75.8,69.5,Yes,Associate,Yes,Medium
S07762,13.6,48.1,72.7,Yes,Associate,No,Medium
S07763,4.9,110.7,62.1,Yes,Doctorate,Yes,Medium
S07764,13.0,78.2,65.7,No,Doctorate,No,Medium
S07765,17.3,71.0,57.8,Yes,Master,Yes,Low
S07766,9.8,116.7,79.0,Yes,High School,Yes,Medium
S07767,23.0,53.0,78.1,Yes,Doctorate,No,Medium
S07768,1.4,105.7,71.6,No,High School,No,Medium
S07769,13.5,91.3,75.5,No,Master,No,Medium
S07770,15.8,97.3,73.3,No,Bachelor,No,Medium
S07771,14.5,71.5,58.8,Yes,Doctorate,Yes,Low
S07772,9.0,76.1,70.3,Yes,Associate,No,Medium
S07773,8.5,68.1,76.3,No,Bachelor,No,Medium
S07774,12.2,94.9,61.9,No,Bachelor,Yes,Medium
S07775,14.1,82.8,73.6,Yes,Master,Yes,Medium
S07776,13.0,63.8,45.2,No,Associate,No,Low
S07777,15.2,64.7,47.2,Yes,High School,Yes,Low
S07778,4.9,74.7,66.2,Yes,Master,Yes,Medium
S07779,8.9,68.4,60.3,No,Master,Yes,Medium
S07780,5.3,103.8,81.5,No,Doctorate,Yes,High
S07781,8.1,91.2,62.2,No,Doctorate,No,Medium
S07782,15.1,91.1,82.2,Yes,Master,No,High
S07783,10.5,79.7,64.6,Yes,Bachelor,Yes,Medium
S07784,23.0,58.5,70.3,Yes,Master,Yes,Medium
S07785,11.0,88.9,58.7,No,Doctorate,No,Low
S07786,10.3,33.0,63.2,Yes,Doctorate,Yes,Medium
S07787,10.5,75.3,54.0,No,Bachelor,Yes,Low
S07788,10.0,58.8,49.1,Yes,Bachelor,Yes,Low
S07789,9.7,57.2,79.0,Yes,Master,Yes,Medium
S07790,15.6,75.3,81.1,Yes,Bachelor,No,High
S07791,10.6,73.3,79.0,Yes,High School,Yes,Medium
S07792,6.0,74.5,81.6,No,Associate,No,High
S07793,5.4,90.8,68.2,Yes,Bachelor,Yes,Medium
S07794,7.7,71.5,58.4,Yes,Associate,No,Low
S07795,10.4,73.0,54.5,No,Master,Yes,Low
S07796,16.0,47.1,38.7,No,High School,No,Low
S07797,3.3,49.7,73.0,No,Doctorate,Yes,Medium
S07798,8.4,80.7,66.9,No,High School,No,Medium
S07799,10.7,87.6,70.7,No,Associate,Yes,Medium
S07800,0.8,69.8,74.0,Yes,Bachelor,Yes,Medium
S07801,5.8,93.7,85.8,Yes,Master,Yes,High
S07802,6.6,46.8,60.1,Yes,Bachelor,Yes,Medium
S07803,6.0,83.0,72.2,Yes,Bachelor,Yes,Medium
S07804,11.0,58.0,57.5,No,Master,No,Low
S07805,9.2,56.4,39.4,Yes,Master,Yes,Low
S07806,7.2,59.7,62.3,Yes,High School,No,Medium
S07807,12.1,73.4,86.9,Yes,Master,Yes,High
S07808,18.6,83.8,62.2,Yes,High School,No,Medium
S07809,18.2,82.3,51.7,Yes,Master,No,Low
S07810,0.4,69.2,70.8,No,Doctorate,Yes,Medium
S07811,12.9,75.3,78.3,No,Doctorate,Yes,Medium
S07812,9.1,108.7,72.7,No,Master,Yes,Medium
S07813,10.8,72.6,85.3,Yes,Doctorate,Yes,High
S07814,8.0,76.9,51.0,Yes,Bachelor,No,Low
S07815,10.6,62.8,85.8,Yes,Bachelor,No,High
S07816,10.8,67.2,34.2,Yes,High School,No,Low
S07817,10.0,100.0,34.5,Yes,Doctorate,No,Low
S07818,5.5,100.2,43.1,Yes,High School,No,Low
S07819,7.8,71.0,72.2,Yes,Master,No,Medium
S07820,10.0,84.8,42.4,Yes,Doctorate,Yes,Low
S07821,13.0,75.3,55.4,No,Doctorate,No,Low
S07822,14.3,66.1,58.6,Yes,Associate,Yes,Low
S07823,7.5,48.9,76.2,Yes,High School,Yes,Medium
S07824,11.4,88.8,84.2,No,High School,No,High
S07825,14.8,92.9,78.5,No,Bachelor,No,Medium
S07826,15.8,90.0,43.5,Yes,High School,Yes,Low
S07827,9.7,67.5,67.7,No,High School,No,Medium
S07828,8.9,105.5,59.4,Yes,Master,Yes,Low
S07829,11.0,80.7,62.5,Yes,Bachelor,No,Medium
S07830,4.3,52.0,64.0,Yes,Doctorate,Yes,Medium
S07831,9.0,43.1,58.0,Yes,Bachelor,No,Low
S07832,13.7,69.1,54.1,Yes,Doctorate,Yes,Low
S07833,13.2,79.5,58.3,Yes,Doctorate,No,Low
S07834,8.6,69.2,54.6,Yes,Doctorate,No,Low
S07835,11.1,75.3,80.2,No,Associate,Yes,High
S07836,5.9,83.1,64.0,Yes,Associate,No,Medium
S07837,13.5,55.5,80.2,No,Associate,Yes,High
S07838,9.6,29.6,81.4,Yes,Master,No,High
S07839,8.6,79.7,85.8,No,Master,Yes,High
S07840,8.2,75.3,46.1,No,Bachelor,Yes,Low
S07841,9.7,112.3,68.9,No,High School,Yes,Medium
S07842,7.8,71.0,65.2,Yes,Bachelor,No,Low
S07843,13.3,109.4,92.6,No,Associate,Yes,High
S07844,8.0,47.8,65.2,No,Master,Yes,Low
S07845,18.0,68.1,58.0,No,Doctorate,Yes,Low
S07846,17.3,54.7,60.3,No,Master,Yes,Medium
S07847,5.5,90.8,77.6,No,Master,Yes,Medium
S07848,10.3,49.0,59.5,Yes,Bachelor,Yes,Low
S07849,10.0,83.0,44.6,Yes,Master,No,Low
S07850,8.4,50.2,71.7,No,Doctorate,Yes,Medium
S07851,20.0,110.2,83.5,No,High School,Yes,High
S07852,8.5,67.5,63.9,Yes,Doctorate,No,Medium
S07853,11.8,82.6,76.3,Yes,High School,No,Medium
S07854,12.7,39.2,56.1,No,Doctorate,Yes,Low
S07855,5.0,45.1,66.9,Yes,Associate,No,Medium
S07856,5.7,59.5,66.5,Yes,Bachelor,No,Medium
S07857,4.0,92.0,59.7,Yes,Master,No,Low
S07858,5.6,88.2,50.8,No,Doctorate,Yes,Low
S07859,-4.3,96.7,54.1,Yes,Bachelor,No,Low
S07860,12.7,44.8,54.7,No,High School,Yes,Low
S07861,20.3,85.1,58.1,Yes,Bachelor,No,Low
S07862,10.7,63.8,62.9,No,Doctorate,Yes,Medium
S07863,2.9,58.8,67.2,Yes,Doctorate,Yes,Medium
S07864,10.0,75.3,67.1,Yes,Bachelor,No,Medium
S07865,7.7,72.7,63.5,No,Associate,Yes,Medium
S07866,4.9,88.2,65.2,Yes,Associate,No,Medium
S07867,14.3,97.5,52.2,No,Associate,No,Low
S07868,14.1,85.4,67.9,No,Doctorate,Yes,Medium
S07869,4.2,87.7,41.5,Yes,Associate,Yes,Low
S07870,13.6,111.5,49.8,Yes,Bachelor,Yes,Low
S07871,10.0,88.9,65.2,No,High School,Yes,Low
S07872,19.5,70.7,56.4,No,High School,No,Low
S07873,24.3,86.6,69.3,No,Doctorate,No,Medium
S07874,5.5,109.2,67.6,No,Bachelor,No,Medium
S07875,24.1,57.6,69.1,No,Associate,Yes,Medium
S07876,8.2,66.4,77.1,Yes,Master,Yes,Medium
S07877,7.0,104.0,67.7,Yes,Bachelor,No,Medium
S07878,11.6,69.2,49.9,Yes,Master,Yes,Low
S07879,7.1,90.3,65.4,No,High School,Yes,Medium
S07880,12.0,100.8,51.0,Yes,Bachelor,No,Low
S07881,3.4,49.9,65.2,No,Master,No,Low
S07882,8.8,66.8,71.0,No,High School,Yes,Medium
S07883,16.4,99.1,62.5,No,Master,No,Medium
S07884,9.7,72.5,74.6,No,Master,No,Medium
S07885,10.7,34.6,65.1,Yes,Doctorate,Yes,Medium
S07886,12.4,64.8,42.3,Yes,Associate,Yes,Low
S07887,15.9,90.9,59.1,Yes,Doctorate,Yes,Low
S07888,1.7,100.5,74.5,Yes,Doctorate,Yes,Medium
S07889,12.9,76.0,71.8,Yes,High School,Yes,Medium
S07890,8.7,84.7,48.9,Yes,Associate,No,Low
S07891,10.8,67.6,58.1,Yes,Associate,Yes,Low
S07892,15.3,93.1,68.1,No,Associate,No,Medium
S07893,4.0,103.5,57.2,No,Bachelor,No,Low
S07894,4.9,90.4,59.9,Yes,High School,No,Low
S07895,0.3,72.6,68.7,No,High School,No,Medium
S07896,7.3,83.7,92.5,No,Doctorate,Yes,High
S07897,16.7,75.3,69.6,Yes,Master,No,Medium
S07898,9.4,75.6,75.4,No,Bachelor,No,Medium
S07899,3.3,91.0,51.7,Yes,Bachelor,No,Low
S07900,7.6,82.4,46.3,Yes,Bachelor,Yes,Low
S07901,2.6,103.4,51.9,Yes,Doctorate,No,Low
S07902,4.4,89.0,62.4,Yes,Associate,Yes,Medium
S07903,11.9,65.0,68.4,No,Doctorate,Yes,Medium
S07904,4.1,103.1,72.2,No,High School,Yes,Medium
S07905,15.6,75.3,78.4,Yes,Doctorate,Yes,Medium
S07906,10.0,72.2,83.9,No,Associate,No,High
S07907,10.4,47.9,33.8,Yes,Doctorate,No,Low
S07908,8.6,79.6,50.3,No,Associate,No,Low
S07909,13.9,111.7,90.0,No,Bachelor,No,High
S07910,13.9,20.4,70.2,No,High School,No,Medium
S07911,11.7,21.2,63.4,Yes,Bachelor,Yes,Medium
S07912,12.8,90.3,31.6,Yes,Bachelor,No,Low
S07913,8.9,79.7,45.6,Yes,Master,No,Low
S07914,12.7,88.4,65.2,No,High School,Yes,Low
S07915,8.3,64.5,58.0,No,High School,Yes,Low
S07916,-1.0,32.2,73.2,No,Master,No,Medium
S07917,8.6,58.4,59.0,Yes,Doctorate,Yes,Low
S07918,7.7,106.2,97.7,No,High School,Yes,High
S07919,6.6,66.0,64.3,No,Doctorate,No,Medium
S07920,12.3,66.1,42.7,No,Associate,No,Low
S07921,16.6,22.4,65.2,No,Master,Yes,Low
S07922,15.9,75.3,66.1,Yes,Associate,No,Medium
S07923,3.7,97.2,55.7,No,Associate,No,Low
S07924,16.4,69.8,68.0,No,Master,Yes,Medium
S07925,10.0,94.8,80.7,No,Associate,No,High
S07926,13.0,59.9,61.4,Yes,Master,Yes,Medium
S07927,5.5,45.6,50.7,No,Associate,No,Low
S07928,10.7,69.8,68.1,Yes,High School,Yes,Medium
S07929,11.6,63.5,55.4,Yes,Associate,No,Low
S07930,2.6,58.3,69.9,No,Associate,No,Medium
S07931,13.0,58.9,65.2,Yes,Doctorate,No,Low
S07932,16.7,72.3,47.9,No,Associate,Yes,Low
S07933,9.1,75.3,37.3,No,Bachelor,Yes,Low
S07934,16.8,56.4,99.4,Yes,Master,No,High
S07935,9.1,111.1,67.0,No,Associate,No,Medium
S07936,14.2,84.2,46.3,No,Master,Yes,Low
S07937,-1.1,78.2,50.0,No,Doctorate,Yes,Low
S07938,22.1,75.3,57.9,No,Master,Yes,Low
S07939,17.5,88.3,65.2,No,High School,Yes,Low
S07940,-1.0,85.6,28.7,No,High School,Yes,Low
S07941,0.1,54.3,75.5,No,Associate,No,Medium
S07942,11.4,44.4,54.7,Yes,Doctorate,No,Low
S07943,2.8,29.5,87.2,No,High School,Yes,High
S07944,12.2,110.8,70.8,Yes,Associate,No,Medium
S07945,12.1,66.1,78.4,Yes,Bachelor,Yes,Medium
S07946,5.3,86.8,61.5,Yes,Master,No,Medium
S07947,15.6,79.0,68.7,No,Associate,Yes,Medium
S07948,14.0,93.3,85.8,Yes,Associate,Yes,High
S07949,14.9,73.7,52.2,Yes,Associate,Yes,Low
S07950,10.0,48.4,71.6,Yes,Bachelor,Yes,Medium
S07951,2.9,54.3,73.0,Yes,Associate,No,Medium
S07952,14.9,68.0,85.4,No,Master,No,High
S07953,8.6,43.3,55.4,Yes,Master,Yes,Low
S07954,3.1,57.9,52.3,Yes,Associate,Yes,Low
S07955,10.0,51.0,82.8,No,Doctorate,Yes,High
S07956,20.5,68.4,61.6,No,High School,No,Medium
S07957,9.8,65.1,51.5,Yes,Associate,No,Low
S07958,20.8,77.4,57.6,No,Bachelor,No,Low
S07959,10.5,92.1,44.2,Yes,High School,Yes,Low
S07960,8.1,70.1,64.6,Yes,Bachelor,No,Medium
S07961,6.8,75.3,21.8,No,Bachelor,No,Low
S07962,10.0,34.0,69.0,No,Doctorate,No,Medium
S07963,6.1,78.2,41.9,Yes,High School,No,Low
S07964,13.7,61.7,84.0,Yes,Bachelor,Yes,High
S07965,7.2,71.9,54.4,No,High School,Yes,Low
S07966,7.7,81.6,52.6,No,Doctorate,Yes,Low
S07967,15.2,103.9,65.6,No,High School,No,Medium
S07968,8.1,40.0,70.9,No,Associate,Yes,Medium
S07969,8.0,54.8,65.5,No,Master,No,Medium
S07970,15.7,73.3,40.7,No,Master,Yes,Low
S07971,18.0,52.2,66.8,Yes,High School,Yes,Medium
S07972,13.2,45.2,63.8,No,Bachelor,Yes,Medium
S07973,10.0,101.2,63.2,Yes,Bachelor,No,Medium
S07974,7.4,54.0,73.7,No,High School,No,Medium
S07975,10.4,75.3,53.4,No,Associate,Yes,Low
S07976,-1.0,52.0,48.0,No,Bachelor,Yes,Low
S07977,5.1,96.7,74.2,Yes,Associate,No,Medium
S07978,13.6,61.1,35.8,No,Doctorate,No,Low
S07979,10.4,47.3,69.2,No,Master,No,Medium
S07980,1.4,58.2,46.8,No,Doctorate,Yes,Low
S07981,5.4,75.3,86.0,No,Associate,Yes,High
S07982,7.5,92.8,43.2,No,High School,Yes,Low
S07983,9.6,75.3,65.2,No,Associate,Yes,Low
S07984,19.4,59.4,99.9,Yes,High School,Yes,High
S07985,11.2,75.3,83.9,Yes,Bachelor,Yes,High
S07986,5.8,117.1,52.9,Yes,Bachelor,No,Low
S07987,11.1,94.9,65.2,Yes,Bachelor,Yes,Low
S07988,8.2,70.0,51.1,No,Bachelor,No,Low
S07989,11.6,29.1,70.4,No,Master,Yes,Medium
S07990,12.9,65.8,69.3,Yes,Bachelor,No,Medium
S07991,10.0,48.5,59.0,No,Associate,Yes,Low
S07992,9.9,57.7,90.7,Yes,High School,Yes,High
S07993,18.2,55.7,65.2,Yes,Bachelor,No,Low
S07994,10.0,75.3,36.6,No,Associate,Yes,Low
S07995,6.5,76.4,105.0,No,High School,No,High
S07996,21.0,60.4,78.7,Yes,Doctorate,Yes,Medium
S07997,11.6,49.4,61.9,Yes,Doctorate,No,Medium
S07998,-1.0,71.4,68.1,Yes,Master,Yes,Medium
S07999,18.3,65.0,66.8,No,Associate,Yes,Medium
S08000,20.4,37.0,40.7,Yes,Doctorate,Yes,Low
S08001,10.0,87.2,64.7,No,Bachelor,Yes,Medium
S08002,7.5,60.4,71.5,Yes,Bachelor,No,Medium
S08003,9.1,69.6,70.8,Yes,Doctorate,Yes,Medium
S08004,10.0,70.6,29.2,No,Doctorate,Yes,Low
S08005,16.4,74.7,67.8,No,High School,Yes,Medium
S08006,12.9,77.9,72.0,No,High School,No,Medium
S08007,10.5,48.9,64.2,Yes,Doctorate,No,Medium
S08008,17.5,81.2,46.8,No,Associate,No,Low
S08009,8.4,68.1,84.7,Yes,Associate,No,High
S08010,15.2,96.7,64.5,No,Doctorate,No,Medium
S08011,8.6,91.3,61.8,No,Associate,Yes,Medium
S08012,12.2,101.5,62.7,Yes,Bachelor,No,Medium
S08013,9.4,56.2,43.0,Yes,Doctorate,No,Low
S08014,9.7,100.7,94.3,Yes,Associate,Yes,High
S08015,8.1,76.9,81.9,No,Associate,No,High
S08016,16.7,88.8,54.6,No,Bachelor,No,Low
S08017,6.3,88.5,36.1,Yes,Doctorate,Yes,Low
S08018,6.3,84.2,72.9,Yes,Bachelor,No,Medium
S08019,20.6,53.2,76.2,No,Doctorate,Yes,Medium
S08020,10.0,94.1,66.0,No,High School,Yes,Medium
S08021,-1.9,82.0,60.0,No,Bachelor,Yes,Medium
S08022,7.2,45.5,40.0,No,Associate,No,Low
S08023,0.9,65.3,65.2,Yes,Bachelor,Yes,Low
S08024,5.2,50.7,39.8,Yes,Associate,No,Low
S08025,-5.7,46.5,69.1,No,Associate,Yes,Medium
